Time [s], Analyzer Name, Decoded Protocol Result
0.201758250000000,Async Serial,0x00
0.202018250000000,Async Serial,0xB3
0.202590500000000,Async Serial,0x00
0.202850500000000,Async Serial,0xB3
0.203344625000000,Async Serial,0x00
0.203604750000000,Async Serial,0xB6
0.204124875000000,Async Serial,0x00
0.204385000000000,Async Serial,0xBA
0.205087125000000,Async Serial,0x00
0.205347250000000,Async Serial,0xBB
0.206049500000000,Async Serial,0x00
0.206309500000000,Async Serial,0xB8
0.207141750000000,Async Serial,0x00
0.207401875000000,Async Serial,0xBB
0.207974000000000,Async Serial,0x00
0.208234125000000,Async Serial,0xB4
0.208728250000000,Async Serial,0x00
0.208988250000000,Async Serial,0xB2
0.209482500000000,Async Serial,0x00
0.209742500000000,Async Serial,0xB7
0.210262625000000,Async Serial,0x00
0.210522750000000,Async Serial,0xAE
0.211042875000000,Async Serial,0x00
0.211303000000000,Async Serial,0xC0
0.211823125000000,Async Serial,0x00
0.212083250000000,Async Serial,0xB6
0.212655375000000,Async Serial,0x00
0.212915500000000,Async Serial,0xBE
0.213617625000000,Async Serial,0x00
0.213877750000000,Async Serial,0xBB
0.214371875000000,Async Serial,0x00
0.214632000000000,Async Serial,0xBD
0.215204125000000,Async Serial,0x00
0.215464125000000,Async Serial,0xBA
0.216036375000000,Async Serial,0x00
0.216296375000000,Async Serial,0xB9
0.216816625000000,Async Serial,0x00
0.217076625000000,Async Serial,0xB9
0.217622750000000,Async Serial,0x00
0.217882875000000,Async Serial,0xB0
0.218403000000000,Async Serial,0x00
0.218663125000000,Async Serial,0xBB
0.219157250000000,Async Serial,0x00
0.219417375000000,Async Serial,0xB8
0.219963500000000,Async Serial,0x00
0.220223500000000,Async Serial,0xB7
0.220743750000000,Async Serial,0x00
0.221003750000000,Async Serial,0xBA
0.221550000000000,Async Serial,0x00
0.221810000000000,Async Serial,0xBC
0.222330125000000,Async Serial,0x00
0.222590250000000,Async Serial,0xBE
0.223188375000000,Async Serial,0x00
0.223448500000000,Async Serial,0xBD
0.223942625000000,Async Serial,0x00
0.224202750000000,Async Serial,0xC9
0.224774875000000,Async Serial,0x00
0.225035000000000,Async Serial,0xC1
0.225529125000000,Async Serial,0x00
0.225789125000000,Async Serial,0xC0
0.226283250000000,Async Serial,0x00
0.226543375000000,Async Serial,0xC6
0.227141500000000,Async Serial,0x00
0.227401625000000,Async Serial,0xC2
0.227973750000000,Async Serial,0x00
0.228233875000000,Async Serial,0xC0
0.228728000000000,Async Serial,0x00
0.228988125000000,Async Serial,0xCC
0.229664250000000,Async Serial,0x00
0.229924375000000,Async Serial,0xC6
0.230496500000000,Async Serial,0x00
0.230756625000000,Async Serial,0xC9
0.231250750000000,Async Serial,0x00
0.231510875000000,Async Serial,0xD5
0.232005000000000,Async Serial,0x00
0.232265000000000,Async Serial,0xCF
0.232785250000000,Async Serial,0x00
0.233045250000000,Async Serial,0xD0
0.233539375000000,Async Serial,0x00
0.233799500000000,Async Serial,0xD8
0.234397625000000,Async Serial,0x00
0.234657750000000,Async Serial,0xDA
0.235229875000000,Async Serial,0x00
0.235490000000000,Async Serial,0xD7
0.236088125000000,Async Serial,0x00
0.236348250000000,Async Serial,0xE1
0.236946375000000,Async Serial,0x00
0.237206500000000,Async Serial,0xE0
0.237804625000000,Async Serial,0x00
0.238064750000000,Async Serial,0xE6
0.238558875000000,Async Serial,0x00
0.238818875000000,Async Serial,0xE9
0.239313125000000,Async Serial,0x00
0.239573125000000,Async Serial,0xE2
0.240119250000000,Async Serial,0x00
0.240379375000000,Async Serial,0xE6
0.240977500000000,Async Serial,0x00
0.241237625000000,Async Serial,0xE3
0.241731750000000,Async Serial,0x00
0.241991875000000,Async Serial,0xE5
0.242512000000000,Async Serial,0x00
0.242772125000000,Async Serial,0xE7
0.243266250000000,Async Serial,0x00
0.243526250000000,Async Serial,0xFC
0.244124500000000,Async Serial,0x00
0.244384500000000,Async Serial,0xEA
0.244930750000000,Async Serial,0x00
0.245190750000000,Async Serial,0xE9
0.245763000000000,Async Serial,0x00
0.246023000000000,Async Serial,0xF5
0.246569125000000,Async Serial,0x00
0.246829250000000,Async Serial,0xFF
0.247349375000000,Async Serial,0x01
0.247609500000000,Async Serial,0x05
0.248155625000000,Async Serial,0x01
0.248415750000000,Async Serial,0x01
0.248935875000000,Async Serial,0x01
0.249195875000000,Async Serial,0x03
0.249690125000000,Async Serial,0x01
0.249950125000000,Async Serial,0x08
0.250444250000000,Async Serial,0x01
0.250704375000000,Async Serial,0x0B
0.251198500000000,Async Serial,0x01
0.251458625000000,Async Serial,0x0A
0.252004750000000,Async Serial,0x01
0.252264875000000,Async Serial,0x0A
0.252811000000000,Async Serial,0x01
0.253071000000000,Async Serial,0x0D
0.253669250000000,Async Serial,0x01
0.253929250000000,Async Serial,0x11
0.254605500000000,Async Serial,0x01
0.254865625000000,Async Serial,0x25
0.255541750000000,Async Serial,0x01
0.255801875000000,Async Serial,0x47
0.256296000000000,Async Serial,0x01
0.256556125000000,Async Serial,0x19
0.257050250000000,Async Serial,0x01
0.257310250000000,Async Serial,0x41
0.257908500000000,Async Serial,0x01
0.258168500000000,Async Serial,0x64
0.258740750000000,Async Serial,0x01
0.259000750000000,Async Serial,0x5C
0.259520875000000,Async Serial,0x01
0.259781000000000,Async Serial,0x6B
0.260327125000000,Async Serial,0x01
0.260587250000000,Async Serial,0x7B
0.261133375000000,Async Serial,0x01
0.261393500000000,Async Serial,0x79
0.261887625000000,Async Serial,0x01
0.262147625000000,Async Serial,0x72
0.262797875000000,Async Serial,0x01
0.263058000000000,Async Serial,0x7B
0.263578125000000,Async Serial,0x01
0.263838125000000,Async Serial,0xC3
0.264358375000000,Async Serial,0x01
0.264618375000000,Async Serial,0xB6
0.265112500000000,Async Serial,0x01
0.265372625000000,Async Serial,0xCE
0.265944750000000,Async Serial,0x01
0.266204875000000,Async Serial,0xA0
0.266699000000000,Async Serial,0x01
0.266959125000000,Async Serial,0xCE
0.267453250000000,Async Serial,0x01
0.267713250000000,Async Serial,0xD5
0.268207375000000,Async Serial,0x01
0.268467500000000,Async Serial,0xD0
0.268961625000000,Async Serial,0x01
0.269221750000000,Async Serial,0xD8
0.269715875000000,Async Serial,0x01
0.269976000000000,Async Serial,0xD6
0.270522125000000,Async Serial,0x01
0.270782125000000,Async Serial,0xD8
0.271302375000000,Async Serial,0x01
0.271562375000000,Async Serial,0xCF
0.272082500000000,Async Serial,0x01
0.272342625000000,Async Serial,0xC3
0.272914750000000,Async Serial,0x01
0.273174875000000,Async Serial,0xC1
0.273669000000000,Async Serial,0x01
0.273929125000000,Async Serial,0xC3
0.274423250000000,Async Serial,0x01
0.274683250000000,Async Serial,0xC3
0.275177500000000,Async Serial,0x01
0.275437500000000,Async Serial,0x97
0.275957625000000,Async Serial,0x01
0.276217750000000,Async Serial,0x8E
0.276737875000000,Async Serial,0x01
0.276998000000000,Async Serial,0x75
0.277492125000000,Async Serial,0x01
0.277752250000000,Async Serial,0x8D
0.278272375000000,Async Serial,0x01
0.278532375000000,Async Serial,0x55
0.279026500000000,Async Serial,0x01
0.279286625000000,Async Serial,0x6A
0.279988875000000,Async Serial,0x01
0.280248875000000,Async Serial,0x83
0.280769125000000,Async Serial,0x01
0.281029125000000,Async Serial,0x46
0.281549250000000,Async Serial,0x01
0.281809375000000,Async Serial,0x32
0.282537625000000,Async Serial,0x01
0.282797625000000,Async Serial,0x1D
0.283369875000000,Async Serial,0x01
0.283629875000000,Async Serial,0x21
0.284124000000000,Async Serial,0x01
0.284384125000000,Async Serial,0x10
0.284878250000000,Async Serial,0x01
0.285138375000000,Async Serial,0x09
0.285684500000000,Async Serial,0x01
0.285944500000000,Async Serial,0x06
0.286490750000000,Async Serial,0x01
0.286750750000000,Async Serial,0x0A
0.287271000000000,Async Serial,0x01
0.287531000000000,Async Serial,0x01
0.288103125000000,Async Serial,0x01
0.288363250000000,Async Serial,0x06
0.288883375000000,Async Serial,0x01
0.289143500000000,Async Serial,0x09
0.289663625000000,Async Serial,0x01
0.289923750000000,Async Serial,0x07
0.290443875000000,Async Serial,0x00
0.290703875000000,Async Serial,0xF5
0.291250125000000,Async Serial,0x00
0.291510125000000,Async Serial,0xFC
0.292030375000000,Async Serial,0x01
0.292290375000000,Async Serial,0x02
0.292888625000000,Async Serial,0x00
0.293148625000000,Async Serial,0xF2
0.293642750000000,Async Serial,0x00
0.293902875000000,Async Serial,0xED
0.294501000000000,Async Serial,0x00
0.294761125000000,Async Serial,0xE2
0.295255250000000,Async Serial,0x00
0.295515375000000,Async Serial,0xE6
0.296087500000000,Async Serial,0x00
0.296347625000000,Async Serial,0xEC
0.296893750000000,Async Serial,0x00
0.297153750000000,Async Serial,0xE1
0.297700000000000,Async Serial,0x00
0.297960000000000,Async Serial,0xE5
0.298480125000000,Async Serial,0x00
0.298740250000000,Async Serial,0xED
0.299260375000000,Async Serial,0x00
0.299520500000000,Async Serial,0xE1
0.300014625000000,Async Serial,0x00
0.300274750000000,Async Serial,0xDB
0.300820875000000,Async Serial,0x00
0.301080875000000,Async Serial,0xE6
0.301627125000000,Async Serial,0x00
0.301887125000000,Async Serial,0xE0
0.302381375000000,Async Serial,0x00
0.302641375000000,Async Serial,0xD9
0.303135500000000,Async Serial,0x00
0.303395625000000,Async Serial,0xD6
0.303967750000000,Async Serial,0x00
0.304227875000000,Async Serial,0xD2
0.304774000000000,Async Serial,0x00
0.305034125000000,Async Serial,0xD9
0.305528250000000,Async Serial,0x00
0.305788250000000,Async Serial,0xC9
0.306282500000000,Async Serial,0x00
0.306542500000000,Async Serial,0xCE
0.307088625000000,Async Serial,0x00
0.307348750000000,Async Serial,0xCE
0.307868875000000,Async Serial,0x00
0.308129000000000,Async Serial,0xC7
0.308701125000000,Async Serial,0x00
0.308961250000000,Async Serial,0xC5
0.309481375000000,Async Serial,0x00
0.309741500000000,Async Serial,0xC9
0.310261625000000,Async Serial,0x00
0.310521625000000,Async Serial,0xC9
0.311041875000000,Async Serial,0x00
0.311301875000000,Async Serial,0xC9
0.311926125000000,Async Serial,0x00
0.312186125000000,Async Serial,0xCF
0.312706250000000,Async Serial,0x00
0.312966375000000,Async Serial,0xCB
0.313512500000000,Async Serial,0x00
0.313772625000000,Async Serial,0xC1
0.314266750000000,Async Serial,0x00
0.314526875000000,Async Serial,0xBD
0.315047000000000,Async Serial,0x00
0.315307000000000,Async Serial,0xC3
0.315827250000000,Async Serial,0x00
0.316087250000000,Async Serial,0xB7
0.316633375000000,Async Serial,0x00
0.316893500000000,Async Serial,0xBD
0.317465625000000,Async Serial,0x00
0.317725750000000,Async Serial,0xBA
0.318245875000000,Async Serial,0x00
0.318506000000000,Async Serial,0xB9
0.319026125000000,Async Serial,0x00
0.319286250000000,Async Serial,0xB8
0.319910375000000,Async Serial,0x00
0.320170500000000,Async Serial,0xB8
0.320664625000000,Async Serial,0x00
0.320924625000000,Async Serial,0xBC
0.321496875000000,Async Serial,0x00
0.321756875000000,Async Serial,0xB5
0.322381125000000,Async Serial,0x00
0.322641125000000,Async Serial,0xBD
0.323161375000000,Async Serial,0x00
0.323421375000000,Async Serial,0xBD
0.324045625000000,Async Serial,0x00
0.324305625000000,Async Serial,0xBD
0.324799750000000,Async Serial,0x00
0.325059875000000,Async Serial,0xBA
0.325580000000000,Async Serial,0x00
0.325840125000000,Async Serial,0xB8
0.326412250000000,Async Serial,0x00
0.326672375000000,Async Serial,0xB8
0.327192500000000,Async Serial,0x00
0.327452500000000,Async Serial,0xB4
0.328076750000000,Async Serial,0x00
0.328336875000000,Async Serial,0xAD
0.328961000000000,Async Serial,0x00
0.329221125000000,Async Serial,0xB6
0.329715250000000,Async Serial,0x00
0.329975250000000,Async Serial,0xAC
0.330521500000000,Async Serial,0x00
0.330781500000000,Async Serial,0xB3
0.331301625000000,Async Serial,0x00
0.331561750000000,Async Serial,0xB4
0.332133875000000,Async Serial,0x00
0.332394000000000,Async Serial,0xB3
0.332888125000000,Async Serial,0x00
0.333148250000000,Async Serial,0xB5
0.333668375000000,Async Serial,0x00
0.333928375000000,Async Serial,0xB3
0.334422625000000,Async Serial,0x00
0.334682625000000,Async Serial,0xB1
0.335202750000000,Async Serial,0x00
0.335462875000000,Async Serial,0xB6
0.335983000000000,Async Serial,0x00
0.336243125000000,Async Serial,0xB1
0.336815250000000,Async Serial,0x00
0.337075375000000,Async Serial,0xAF
0.337621500000000,Async Serial,0x00
0.337881625000000,Async Serial,0xB6
0.338401750000000,Async Serial,0x00
0.338661750000000,Async Serial,0xAF
0.339260000000000,Async Serial,0x00
0.339520000000000,Async Serial,0xAD
0.340040250000000,Async Serial,0x00
0.340300250000000,Async Serial,0xB3
0.341132500000000,Async Serial,0x00
0.341392625000000,Async Serial,0xAF
0.341912750000000,Async Serial,0x00
0.342172875000000,Async Serial,0xAA
0.342745000000000,Async Serial,0x00
0.343005000000000,Async Serial,0xAC
0.343499250000000,Async Serial,0x00
0.343759250000000,Async Serial,0xA3
0.344331500000000,Async Serial,0x00
0.344591500000000,Async Serial,0xA9
0.345215750000000,Async Serial,0x00
0.345475750000000,Async Serial,0xAA
0.346048000000000,Async Serial,0x00
0.346308000000000,Async Serial,0xA6
0.346828125000000,Async Serial,0x00
0.347088250000000,Async Serial,0xAC
0.347686375000000,Async Serial,0x00
0.347946500000000,Async Serial,0xAE
0.348544625000000,Async Serial,0x00
0.348804750000000,Async Serial,0xA9
0.349324875000000,Async Serial,0x00
0.349585000000000,Async Serial,0xAD
0.350079125000000,Async Serial,0x00
0.350339125000000,Async Serial,0xAC
0.350911375000000,Async Serial,0x00
0.351171375000000,Async Serial,0xA5
0.351665625000000,Async Serial,0x00
0.351925625000000,Async Serial,0xA3
0.352575875000000,Async Serial,0x00
0.352835875000000,Async Serial,0xA8
0.353356000000000,Async Serial,0x00
0.353616125000000,Async Serial,0xA0
0.354162250000000,Async Serial,0x00
0.354422375000000,Async Serial,0xA7
0.354916500000000,Async Serial,0x00
0.355176625000000,Async Serial,0xA6
0.355696750000000,Async Serial,0x00
0.355956750000000,Async Serial,0xB4
0.356451000000000,Async Serial,0x00
0.356711000000000,Async Serial,0xAA
0.357205125000000,Async Serial,0x00
0.357465250000000,Async Serial,0xA7
0.357985375000000,Async Serial,0x00
0.358245500000000,Async Serial,0xA2
0.358739625000000,Async Serial,0x00
0.358999625000000,Async Serial,0xAB
0.359571875000000,Async Serial,0x00
0.359831875000000,Async Serial,0xA8
0.360352125000000,Async Serial,0x00
0.360612125000000,Async Serial,0xA3
0.361210375000000,Async Serial,0x00
0.361470375000000,Async Serial,0xA2
0.361990500000000,Async Serial,0x00
0.362250625000000,Async Serial,0xAA
0.362744750000000,Async Serial,0x00
0.363004875000000,Async Serial,0xA5
0.363551000000000,Async Serial,0x00
0.363811125000000,Async Serial,0xAD
0.364305250000000,Async Serial,0x00
0.364565250000000,Async Serial,0xA7
0.365293500000000,Async Serial,0x00
0.365553625000000,Async Serial,0xA5
0.366073750000000,Async Serial,0x00
0.366333750000000,Async Serial,0xA7
0.367114000000000,Async Serial,0x00
0.367374125000000,Async Serial,0xA0
0.367868250000000,Async Serial,0x00
0.368128375000000,Async Serial,0xA7
0.368648500000000,Async Serial,0x00
0.368908500000000,Async Serial,0xA5
0.369584750000000,Async Serial,0x00
0.369844875000000,Async Serial,0x9F
0.370339000000000,Async Serial,0x00
0.370599000000000,Async Serial,0xA6
